1	if the plot seems a bit on the skinny side , that ' s because panic room is interested in nothing more than sucking you in ... and making you sweat .
1	and your reward will be a thoughtful , emotional movie experience .
1	this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces .
0	an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .
0	it ' s mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .
1	the humor and humanity of monsoon wedding are in perfect balance .
1	mindless yet impressively lean spinoff of last summer ' s bloated effects fest the mummy returns .
0	there may have been a good film in ` ` trouble every day , ' ' but it is not what is on the screen .
0	that ' s because relatively nothing happens .
0	helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .
0	typical animé , with cheapo animation ( like saturday morning tv in the ' 60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names .
0	` this movie sucks . '
1	it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life - - wherever it takes you .
0	do we really need another film that praises female self-sacrifice ?
1	an intelligently made ( and beautifully edited ) picture that at the very least has a spark of life to it - - more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .
0	none of this is very original , and it is n't particularly funny .
1	` ` auto focus ' ' works as an unusual biopic and document of male swingers in the playboy era
1	it is hard not to be especially grateful for freedom after a film like this .
0	over and over again .
1	not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching .
1	and vin diesel is the man .
1	whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .
0	bad company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them .
1	the aaa of action , xxx is a blast of adrenalin , rated eee for excitement .
1	its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy .
1	combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .
0	... a plotline that ' s as lumpy as two-day old porridge ... the filmmakers ' paws , sad to say , were all over this ` ` un-bear-able ' ' project !
0	it ' s always disappointing when a documentary fails to live up to - - or offer any new insight into - - its chosen topic .
1	it ' s rare for any movie to be as subtle and touching as the son ' s room .
0	obvious , obnoxious and didactic burlesque .
1	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .
0	needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots and quick-cut edits that often detract from the athleticism .
0	the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture .
1	an engrossing and grim portrait of hookers : what they think of themselves and their clients .
1	unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity of ... emotional recovery .
1	a dazzling dream of a documentary .
1	an affectionately goofy satire that ' s unafraid to throw elbows when necessary ...
1	a mature , deeply felt fantasy of a director ' s travel through 300 years of russian history .
1	a deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph .
1	sitting in the third row of the imax cinema at sydney ' s darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not
1	more good than great but freeman and judd make it work .
1	a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .
1	the movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis .
0	( sam ' s ) self-flagellation is more depressing than entertaining .
1	the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .
0	for most movies , 84 minutes is short , but this one feels like a life sentence .
1	dense , exhilarating documentary .
0	but windtalkers does n't beat that one , either .
1	the movie is well crafted , and well executed .
1	the actors are simply too good , and the story too intriguing , for technical flaws to get in the way .
0	it ' s petty thievery like this that puts flimsy flicks like this behind bars
0	interminably bleak , to say nothing of boring .
0	it may as well be called ` ` jar-jar binks : the movie . ' '
0	what madonna does here ca n't properly be called acting - - more accurately , it ' s moving and it ' s talking and it ' s occasionally gesturing , sometimes all at once .
0	you ' ll feel like you ate a reeses without the peanut butter ... '
0	every conceivable mistake a director could make in filming opera has been perpetrated here .
0	it ' s a road-trip drama with too many wrong turns .
1	the one-liners are snappy , the situations volatile and the comic opportunities richly rewarded .
0	puportedly ` ` based on true events , ' ' a convolution of language that suggests it ' s impossible to claim that it is ` ` based on a true story ' ' with a straight face .
0	a series of immaculately composed shots of patch adams quietly freaking out does not make for much of a movie .
0	this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .
0	boy , has this franchise ever run out of gas .
0	but it ' s hardly a necessary enterprise .
1	has the rare capability to soothe and break your heart with a single stroke .
1	short-story quaint , touchingly mending a child ' s pain for his dead mother via communication with an old woman straight out of eudora welty .
1	a confident , richly acted , emotionally devastating piece of work and 2002 ' s first great film
0	but it was n't .
0	enigma lacks it .
1	evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .
1	changing lanes is an anomaly for a hollywood movie ; it ' s a well-written and occasionally challenging social drama that actually has something interesting to say .
0	halfway through , however , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary .
0	a movie that ' s held captive by mediocrity .
0	my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it .
1	both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it ' s tremendously moving .
1	a beautifully observed character piece .
1	the movie is amateurish , but it ' s a minor treat .
0	and if you appreciate the one-sided theme to lawrence ' s over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest .
1	the lightest , most breezy movie steven spielberg has made in more than a decade .
1	a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .
1	foster breathes life into a roll that could have otherwise been bland and run of the mill .
0	may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists .
1	a backstage must-see for true fans of comedy .
0	low rent from frame one .
0	unfortunately , it ' s also not very good .
0	it ' s so devoid of joy and energy it makes even jason x ... look positively shakesperean by comparison .
0	downright transparent is the script ' s endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a ` ` cooler ' ' pg - 13 rating .
0	they threw loads of money at an idea that should ' ve been so much more even if it was only made for teenage boys and wrestling fans .
0	cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .
1	for the most part , the film does hold up pretty well .
0	most of the problems with the film do n't derive from the screenplay , but rather the mediocre performances by most of the actors involved
1	could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?
0	one can only assume that the jury who bestowed star hoffman ' s brother gordy with the waldo salt screenwriting award at 2002 ' s sundance festival were honoring an attempt to do something different over actually pulling it off
0	plotless collection of moronic stunts is by far the worst movie of the year .
0	a bland animated sequel that hardly seems worth the effort .
1	a different and emotionally reserved type of survival story - - a film less about refracting all of world war ii through the specific conditions of one man , and more about that man lost in its midst .
1	a chronicle not only of one man ' s quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign ' s end , an extended publicity department .
0	a mess .
1	harmless fun .
0	abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .
1	despite its faults , gangs excels in spectacle and pacing .
1	though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .
0	even if you ' re an elvis person , you wo n't find anything to get excited about on this dvd .
1	but once the falcon arrives in the skies above manhattan , the adventure is on red alert .
1	if the material is slight and admittedly manipulative , jacquot preserves tosca ' s intoxicating ardor through his use of the camera .
1	a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .
1	using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .
1	the word that comes to mind , while watching eric rohmer ' s tribute to a courageous scottish lady , is painterly .
1	standing in the shadows of motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .
1	at least it ' s a fairly impressive debut from the director , charles stone iii .
0	there ' s something unintentionally comic in the film ' s drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .
0	if you enjoy being rewarded by a script that assumes you are n't very bright , then blood work is for you .
0	the piano teacher is not an easy film .
0	the film is way too full of itself ; it ' s stuffy and pretentious in a give-me-an-oscar kind of way .
1	warm and exotic .
1	you have to see it .
1	works , it ' s thanks to huston ' s revelatory performance .
1	` ` the dangerous lives of altar boys ' ' has flaws , but it also has humor and heart and very talented young actors
0	the audacity to view one of shakespeare ' s better known tragedies as a dark comedy is , by itself , deserving of discussion .
1	one of those unassuming films that sneaks up on you and stays with you long after you have left the theatre .
0	this franchise has not spawned a single good film .
0	( carvey ' s ) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .
0	by-the-numbers yarn .
1	adolescents will be adequately served by the movie ' s sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service . '
1	monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .
1	this seductive tease of a thriller gets the job done .
0	the movie ' s major and most devastating flaw is its reliance on formula , though , and it ' s quite enough to lessen the overall impact the movie could have had .
0	in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .
1	moonlight mile gives itself the freedom to feel contradictory things .
0	too bad maggio could n't come up with a better script .
0	a disappointment for a movie that should have been the ultimate imax trip .
1	... strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults .
1	heartwarming and gently comic even as the film breaks your heart .
1	as improbable as this premise may seem , abbass ' s understated , shining performance offers us the sense that on some elemental level , lilia deeply wants to break free of her old life .
0	the laughs are as rare as snake foo yung .
0	ozpetek offers an aids subtext , skims over the realities of gay sex , and presents yet another tired old vision of the gay community as an all-inclusive world where uptight , middle class bores like antonia can feel good about themselves .
0	maybe leblanc thought , ` ` hey , the movie about the baseball-playing monkey was worse . ' '
0	gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing .
0	the sweetest thing leaves a bitter taste .
0	we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine .
1	hashiguchi vividly captures the way young japanese live now , chafing against their culture ' s manic mix of millennial brusqueness and undying , traditional politesse .
1	the most compelling performance of the year adds substantial depth to this shocking testament to anti-semitism and neo-fascism .
1	ryan gosling is , in a word , brilliant as the conflicted daniel .
1	the obnoxious title character provides the drama that gives added clout to this doc .
1	it ' ll keep you wide awake and ... very tense .
0	claims to sort the bad guys from the good , which is its essential problem .
0	an appalling ` ace ventura ' rip-off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton .
1	because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we ' ve somehow never seen before .
1	the ending feels at odds with the rest of the film .
1	in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .
0	for all its brilliant touches , dragon loses its fire midway , nearly flickering out by its perfunctory conclusion .
1	the production has been made with an enormous amount of affection , so we believe these characters love each other .
0	without shakespeare ' s eloquent language , the update is dreary and sluggish .
1	stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .
1	melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .
0	coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story .
1	the observations of this social / economic / urban environment are canny and spiced with irony .
0	kapur fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) .
0	instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny - - er , comedy - - like a human volcano or an overflowing septic tank , take your pick .
0	these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .
0	` ` analyze that ' ' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .
0	everyone ' s to blame here .
0	much like its easily dismissive take on the upscale lifestyle , there is n't much there here .
0	it does n't offer audiences any way of gripping what its point is , or even its attitude toward its subject .
1	the unexplored story opportunities of ` ` punch-drunk love ' ' may have worked against the maker ' s minimalist intent but it is an interesting exercise by talented writer / director anderson .
1	a film that will be best appreciated by those willing to endure its extremely languorous rhythms , waiting for happiness is ultimately thoughtful without having much dramatic impact .
0	julie davis is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .
1	it ' s a rare window on an artistic collaboration .
1	even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it ' s waltzed itself into the art film pantheon .
0	... an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you ' ll wonder if lopez ' s publicist should share screenwriting credit .
1	a hallmark film in an increasingly important film industry and worth the look .
0	a bad movie that happened to good actors .
1	once folks started hanging out at the barbershop , they never wanted to leave .
0	even as i valiantly struggled to remain interested , or at least conscious , i could feel my eyelids ... getting ... very ... heavy ...
0	poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions .
0	looks and feels like a low-budget hybrid of scarface or carlito ' s way .
0	sc2 is an autopilot hollywood concoction lacking in imagination and authentic christmas spirit , yet it ' s geared toward an audience full of masters of both .
0	the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .
0	a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document - - its makers are n't removed and inquisitive enough for that .
0	plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .
1	your children will be occupied for 72 minutes .
0	cox offers plenty of glimpses at existing photos , but there are no movies of nijinsky , so instead the director treats us to an aimless hodgepodge .
0	while the production details are lavish , film has little insight into the historical period and its artists , particularly in how sand developed a notorious reputation .
0	while hollywood ending has its share of belly laughs ( including a knockout of a closing line ) , the movie winds up feeling like a great missed opportunity .
0	what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it ' s icky .
0	suffers from over-familiarity since hit-hungry british filmmakers have strip-mined the monty formula mercilessly since 1997 .
1	the sentimental script has problems , but the actors pick up the slack .
1	children , christian or otherwise , deserve to hear the full story of jonah ' s despair - - in all its agonizing , catch - 22 glory - - even if they spend years trying to comprehend it .
0	like the tuck family themselves , this movie just goes on and on and on and on
1	that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .
0	five screenwriters are credited with the cliché-laden screenplay ; it seems as if each watered down the version of the one before .
1	as refreshing as a drink from a woodland stream .
1	if you ' ve grown tired of going where no man has gone before , but several movies have - take heart .
0	distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine .
1	alternately hilarious and sad , aggravating and soulful , scathing and joyous .
1	trapped presents a frightening and compelling ` what if ? '
1	if you ' re not , you ' ll still have a good time . ' '
1	scott delivers a terrific performance in this fascinating portrait of a modern lothario .
0	there are some fairly unsettling scenes , but they never succeed in really rattling the viewer .
1	the movie is ingenious fun .
0	a thoroughly awful movie - - dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ` scream . '
0	while american adobo has its heart ( and its palate ) in the right place , its brain is a little scattered - - ditsy , even .
0	return to never land is much more p . c . than the original version ( no more racist portraits of indians , for instance ) , but the excitement is missing .
0	( t ) oo many of these gross out scenes ...
0	` it looks good , sonny , but you missed the point . '
0	the christ allegory does n't work because there is no foundation for it
1	it ' s the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers do n't make often enough .
0	one of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation .
0	an incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .
0	hmmm ... might i suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?
0	the actors try hard but come off too amateurish and awkward .
1	bluer than the atlantic and more biologically detailed than an autopsy , the movie ... is , also , frequently hilarious .
1	` stock up on silver bullets for director neil marshall ' s intense freight train of a film . '
0	it ' s a barely tolerable slog over well-trod ground .
0	certain to be distasteful to children and adults alike , eight crazy nights is a total misfire .
1	( taymor ) utilizes the idea of making kahlo ' s art a living , breathing part of the movie , often catapulting the artist into her own work .
1	a wild ride juiced with enough energy and excitement for at least three films .
0	more tiring than anything .
1	a terrifically entertaining specimen of spielbergian sci-fi .
0	stay away .
0	it squanders chan ' s uniqueness ; it could even be said to squander jennifer love hewitt !
0	a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one ' s appetite for the bollywood films .
0	while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter
0	the movie suffers from two fatal ailments - - a dearth of vitality and a story that ' s shapeless and uninflected .
0	while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire .
1	this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .
1	nicole kidman evolved from star to superstar some time over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while .
1	bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made .
1	it really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn . '
0	feel free to go get popcorn whenever he ' s not onscreen .
0	the movie ' s ultimate point - - that everyone should be themselves - - is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness .
1	despite the film ' s shortcomings , the stories are quietly moving .
0	a soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .
0	a high-minded snoozer .
1	a taut , sobering film .
0	statham employs an accent that i think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british .
0	sadly , ` garth ' has n't progressed as nicely as ` wayne . '
1	it ' s affecting , amusing , sad and reflective .
1	ya-yas everywhere will forgive the flaws and love the film .
0	plays like one long , meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story .
1	passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ...
1	human nature is a goofball movie , in the way that malkovich was , but it tries too hard .
0	it ' s fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland .
1	smart , funny and just honest enough to provide the pleasures of a slightly naughty , just-above-average off - broadway play .
1	the writing is clever and the cast is appealing .
0	the master of disguise may have made a great saturday night live sketch , but a great movie it is not .
1	a memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill .
1	exciting documentary .
1	watching the chemistry between freeman and judd , however , almost makes this movie worth seeing .
0	while not all that bad of a movie , it ' s nowhere near as good as the original .
1	ash wednesday is not edward burns ' best film , but it is a good and ambitious film .
1	kinnear ... gives his best screen performance with an oddly winning portrayal of one of life ' s ultimate losers .
0	chelsea walls is a case of too many chefs fussing over too weak a recipe .
1	simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy .
0	( the film ' s ) taste for ` ` shock humor ' ' will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers .
0	without any redeeming value whatsoever .
0	even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary ' s failure to construct a story with even a trace of dramatic interest .
1	the kind of primal storytelling that george lucas can only dream of .
1	unexpected , and often contradictory , truths emerge .
1	while parker and co-writer catherine di napoli are faithful to melville ' s plotline , they and a fully engaged supporting cast ... have made the old boy ' s characters more quick-witted than any english lit major would have thought possible .
0	snoots will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers ' time with a gobbler like this .
1	there ' s a part of us that can not help be entertained by the sight of someone getting away with something .
0	it ' s plotless , shapeless - - and yet , it must be admitted , not entirely humorless .
1	a diverse and astonishingly articulate cast of palestinian and israeli children .
1	the best thing about the movie is its personable , amusing cast .
0	this is no ` ` waterboy ! ' '
1	a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare ' s plays .
0	it ' s a bad sign when you ' re rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it ' s indicative of how uncompelling the movie is unless it happens to cover your particular area of interest .
1	see it .
1	at its best , this is grand-scale moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture .
1	rubbo ' s humorously tendentious intervention into the who-wrote-shakespeare controversy .
0	the logic of it all will be greek to anyone not predisposed to the movie ' s rude and crude humor .
1	angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .
1	poignant japanese epic about adolescent anomie and heartbreak .
1	certainly the performances are worthwhile .
1	what makes salton sea surprisingly engrossing is that caruso takes an atypically hypnotic approach to a world that ' s often handled in fast-edit , hopped-up fashion .
1	it all plays out ... like a high-end john hughes comedy , a kind of elder bueller ' s time out .
1	anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed .
0	after several scenes of this tacky nonsense , you ' ll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .
1	... with the gifted pearce on hand to keep things on semi-stable ground dramatically , this retooled machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself .
0	eerily accurate depiction of depression .
1	charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero .
1	thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .
1	oddly compelling .
1	a slick , engrossing melodrama .
1	smart and alert , thirteen conversations about one thing is a small gem .
0	could n't someone take rob schneider and have him switch bodies with a funny person ?
1	hey , happy !
1	mostly works because of the universal themes , earnest performances ... and excellent use of music by india ' s popular gulzar and jagjit singh .
1	it ' s definitely an improvement on the first blade , since it does n't take itself so deadly seriously .
0	the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either .
0	goes on and on to the point of nausea .
0	he thinks the film is just as much a document about him as it is about the subject .
1	it ' s a solid movie about people whose lives are anything but .
0	austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .
1	while the material is slight , the movie is better than you might think .
1	that works .
0	the movie does n't think much of its characters , its protagonist , or of us .
0	a cleverly crafted but ultimately hollow mockumentary .
0	the film ' s needlessly opaque intro takes its doe-eyed crudup out of pre - 9 / 11 new york and onto a cross-country road trip of the homeric kind .
0	the drama was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention .
0	disjointed parody .
0	barney ' s ideas about creation and identity do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour ' s worth of actual material .
0	the holiday message of the 37 - minute santa vs . the snowman leaves a lot to be desired .
1	perhaps the best sports movie i ' ve ever seen .
1	presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .
0	shows that jackie chan is getting older , and that ' s something i would rather live in denial about
1	there ' s just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .
1	charlotte sometimes is a gem .
1	the film ... presents classic moral-condundrum drama : what would you have done to survive ?
0	plays like some corny television production from a bygone era
0	an affable but undernourished romantic comedy that fails to match the freshness of the actress-producer and writer ' s previous collaboration , miss congeniality .
1	hugh grant ' s act is so consuming that sometimes it ' s difficult to tell who the other actors in the movie are .
0	the three leads produce adequate performances , but what ' s missing from this material is any depth of feeling .
1	while the now 72 - year-old robert evans been slowed down by a stroke , he has at least one more story to tell : his own .
1	as a kind of colorful , dramatized pbs program , frida gets the job done .
0	does n't do more than expand a tv show to movie length .
0	empire ca n't make up its mind whether it wants to be a gangster flick or an art film .
0	devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .
1	directed with purpose and finesse by england ' s roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft .
1	a sensitive and astute first feature by anne-sophie birot .
1	somehow ms . griffiths and mr . pryce bring off this wild welsh whimsy .
1	the hard-to-predict and absolutely essential chemistry between the down-to-earth bullock and the nonchalant grant proves to be sensational , and everything meshes in this elegant entertainment .
0	appropriately cynical social commentary aside , # 9 never quite ignites .
1	a film with almost as many delights for adults as there are for children and dog lovers .
0	this is n't a movie ; it ' s a symptom .
0	the original was n't a good movie but this remake makes it look like a masterpiece !
0	bad company .
0	lacks the visual flair and bouncing bravado that characterizes better hip-hop clips and is content to recycle images and characters that were already tired 10 years ago .
0	it ' s pauly shore awful .
1	that rare movie that works on any number of levels - - as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .
1	using an endearing cast , writer / director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred .
0	what they see in each other also is difficult to fathom .
0	just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be .
0	at best this is a film for the under - 7 crowd .
1	it ' s a masterpiece .
1	almost everyone growing up believes their family must look like ` ` the addams family ' ' to everyone looking in ... ` ` my big fat greek wedding ' ' comes from the heart ...
1	cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky ' s diaries .
1	shanghai ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life .
1	what could have been a daytime soap opera is actually a compelling look at a young woman ' s tragic odyssey .
1	it ' s excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists .
1	morvern rocks .
0	watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard .
0	an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .
1	twenty years later , e . t . is still a cinematic touchstone .
0	marinated in clichés and mawkish dialogue .
1	a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure , a stalker thriller , and a condensed season of tv ' s big brother .
1	everyone ' s insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .
0	in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino ' s climactic shootout - - and meat loaf explodes .
1	that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed .
1	has a solid emotional impact .
1	for devotees of french cinema , safe conduct is so rich with period minutiae it ' s like dying and going to celluloid heaven .
1	may be more genial than ingenious , but it gets the job done .
1	mordantly funny and intimately knowing ...
0	if hill is n't quite his generation ' s don siegel ( or robert aldrich ) , it ' s because there ' s no discernible feeling beneath the chest hair ; it ' s all bluster and cliché .
0	the rollerball sequences feel sanitised and stagey .
0	in its chicken heart , crush goes to absurd lengths to duck the very issues it raises .
0	phoned-in business as usual .
1	an original and highly cerebral examination of the psychopathic mind
1	audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling .
1	worth a look by those on both sides of the issues , if only for the perspective it offers , one the public rarely sees .
0	if you go , pack your knitting needles .
0	... the whole thing succeeded only in making me groggy .
0	a clash between the artificial structure of the story and the more contemporary , naturalistic tone of the film ...
1	a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .
0	the advantage of a postapocalyptic setting is that it can be made on the cheap .
0	an average b-movie with no aspirations to be anything more .
1	tres greek writer and star nia vardalos has crafted here a worldly-wise and very funny script .
0	the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .
1	in the disturbingly involving family dysfunctional drama how i killed my father , french director anne fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition
1	this is dicaprio ' s best performance in anything ever , and easily the most watchable film of the year .
0	frankly , it ' s kind of insulting , both to men and women .
0	overall tomfoolery like this is a matter of taste .
